article_id,title,subtitle,abstract,authors,publication_title,publication_year,publication_date,doi,isbn,issn,document_type,publisher,language,volume,issue,page_start,page_end,page_count,keywords,pdf_url,stable_url,access_type,is_open_access,peer_reviewed,citation_count,conference_location,source_databases,original_indices
10425069,Augmenting Cybersecurity and Fraud Detection Using Artificial Intelligence Advancements,,"In 2023, the rapid advancement of [::Generative::] AI (GenAI) models, including ChatGPT and Google Bard, has reshaped the digital landscape. GenAI tools are now used both defensively and offensively, raising crucial questions about their societal, ethical, and privacy implications. [::Artificial::] [::Intelligence::] (AI) plays a pivotal role in the Fourth Industrial Revolution, enhancing the secu...",Keshaw Kumar; Kuldeep; Bharat Bhushan,"2023 International Conference on Computing, Communication, and Intelligent Systems (ICCCIS)",2023,3-4 Nov. 2023,10.1109/ICCCIS60361.2023.10425069,,,IEEE Conferences,IEEE,,,,1207,1212,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,454@ieee
10423679,Artificial Intelligence and Academic Research: An Exploratory Study with Master's Students,,"The rapid evolution of the technological landscape challenges us to explore new ways of utilising technologies, including [::Generative::] [::Artificial::] [::Intelligence::] (AI). This article analyses how master&#39;s students perceive and apply AI in their academic research. The study, conducted through a questionnaire survey administered to students in a master&#39;s program in Communication at a High...",Teresa Gouveia; Rui Raposo; Nídia Salomé Morais,2023 International Symposium on Computers in Education (SIIE),2023,16-18 Nov. 2023,10.1109/SIIE59826.2023.10423679,,,IEEE Conferences,IEEE,,,,1,6,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,455@ieee
10924882,The Revolution in 3D Animation Film Production Process Under Artificial Intelligence Technology,,"In recent years, [::artificial::] [::intelligence::] (AI) technology has made breakthrough progress in the field of 3D animation film production, especially since 2022 with the rise of [::generative::] AI, which has brought a completely new look to the animation field. This article provides a literature review of current technologies and systematically summarizes some of the most important technol...",Liu Mengya; Yan Xiangning; Zhang Chi; Yang Zichu,2024 IEEE Smart World Congress (SWC),2024,2-7 Dec. 2024,10.1109/SWC62898.2024.00047,,,IEEE Conferences,IEEE,,,,104,109,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,456@ieee
11015017,Adapting Artificial Intelligence Towards Managing Sustainable Construction,,"This paper provides an overview of how [::Artificial::] [::Intelligence::] (AI) technologies contribute to sustainable construction, focusing on their applications in design and planning, construction management, material selection, waste management, energy management, and building performance monitoring. AI-driven sustainability metrics and optimization strategies are explored to improve the effi...",Wafa Abdelmajeed Labib; Moayad Alhasan,2025 Eighth International Women in Data Science Conference at Prince Sultan University (WiDS PSU),2025,13-14 April 2025,10.1109/WiDS-PSU64963.2025.00022,,,IEEE Conferences,IEEE,,,,43,48,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,457@ieee
11014955,A Review of Artificial Intelligence and Data Science in Shaping Sustainable Architecture,,"The integration of Data Science and [::Artificial::] [::Intelligence::] (AI) in architectural and construction engineering is revolutionizing traditional methods, enabling innovations in design, resource optimization, and energy efficiency. This paper provides a comprehensive review of the current state of research on AI and data science applications in sustainable architecture. Unlike previous st...",Amany Salman,2025 Eighth International Women in Data Science Conference at Prince Sultan University (WiDS PSU),2025,13-14 April 2025,10.1109/WiDS-PSU64963.2025.00019,,,IEEE Conferences,IEEE,,,,25,30,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,458@ieee
10296683,AI for Automated Thoracic Disease Assessment from X-Ray Imaging: a Review,,"With the increasing availability of digital X-ray imaging, [::artificial::] [::intelligence::] (AI) has emerged as a promising tool for automating the assessment of thoracic diseases. The objective of this study is to systematically review the [::artificial::] [::intelligence::] (AI) and deep learning methods proposed for the automated assessment of thoracic diseases from chest X-ray images. A tho...",Hadeel M. Ali; Shereen M. El-Metwally; Manal Abdel Wahed,2023 5th Novel Intelligent and Leading Emerging Sciences Conference (NILES),2023,21-23 Oct. 2023,10.1109/NILES59815.2023.10296683,,,IEEE Conferences,IEEE,,,,434,438,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,459@ieee
10319443,A Culturally Sensitive Test to Evaluate Nuanced GPT Hallucination,,"The [::generative::] pretrained transformer (GPT) models, renowned for generating human-like text, occasionally produce “hallucinations”—outputs that diverge from human expectations. Current mitigation strategies for these GPT hallucinations largely rely on algorithmic automation, thereby overlooking the complexities of human judgment and cultural influence, particularly in fact interpretation. Ad...",Timothy R. McIntosh; Tong Liu; Teo Susnjak; Paul Watters; Alex Ng; Malka N. Halgamuge,IEEE Transactions on [::Artificial::] [::Intelligence::],2024,June 2024,10.1109/TAI.2023.3332837,,,IEEE Journals,IEEE,,5,6.0,2739,2751,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,460@ieee
10923276,The Intersection of Art and AI: Innovations in Creative Collaboration,,"The combination of [::artificial::] [::intelligence::] (AI) and art has revolutionized creative collaboration, pushing the boundaries of traditional artistic practices. This paper investigates the transformative impact of AI on digital art, emphasizing its dual role as both a creative tool and a collaborator. We explore advanced methodologies, including Neural Style Transfer (NST) and [::Generativ...",Shamanth N; Sagar T R; Sanjana Ballal; Khushi Etagi; Priyanga P,"2024 International Conference on IoT, Communication and Automation Technology (ICICAT)",2024,23-24 Nov. 2024,10.1109/ICICAT62666.2024.10923276,,,IEEE Conferences,IEEE,,,,874,879,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,461@ieee
11167967,Digital Media Content Generation and Optimization Technology Based on Artificial Intelligence,,"With the explosive growth of digital media content, traditional content generation and optimization methods can no longer meet the needs of high efficiency, personalization and high quality. Currently, there are problems such as low content production efficiency, inaccurate personalized recommendations and poor user experience. This study aims to improve the generation and optimization of digital ...",Huan Liang,2025 International Symposium on Intelligent Robotics and Systems (ISoIRS),2025,13-15 June 2025,10.1109/ISoIRS65690.2025.11167967,,,IEEE Conferences,IEEE,,,,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,462@ieee
10790342,Treatment for COVID-19 strains with artificial intelligence,,"The World Health Organization reported 200.8 million laboratory-confirmed illnesses and 4.16 million fatalities from COVID-19 as of August 6, 2021, making it the biggest pandemic since the 1918 flu. The key challenges in COVID-19 mitigation include effective immunization, treatment, and adaptable containment techniques. The promise of [::artificial::] [::intelligence::] (AI) in COVID-19 tracking, ...",P. F. Steffi; B. Thirumalaiyammal; P. F. Mishel,Computer [::Intelligence::] Against Pandemics: Tools and Methods to Face New Strains of COVID-19,2023,,,,,De Gruyter Books,De Gruyter,,,,241,256,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,463@ieee
10950566,Generative AI's Broad Spectrum of Applications,,"Summary This chapter offers a concise exploration of [::generative::] AI&#39;s diverse applications, highlighting how the technology is reshaping industries from music to 3D object generation. In the dynamic landscape of AI, Google DeepMind stands as a beacon of innovation. DeepMind&#39;s prowess lies in its innovative approach to AI, particularly in the areas of deep learning and reinforcement. The ap...",Martin Musiol,[::Generative::] AI: Navigating the Course to the [::Artificial::] General [::Intelligence::] Future,2024,,,,,Wiley Books,Wiley,,,,119,218,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,464@ieee
10742660,Exploring into the Advancements of Deep Learning Technology: A Comprehensive Review,,"The ascent of [::artificial::] [::intelligence::] has been intricately linked with the evolution of neural networks, a transformative technology that has redefined countless industries. From their humble origins as basic models to their contemporary manifestation as complex deep learning architectures, neural networks, including [::Artificial::] Neural Networks (ANN), Feedforward Neural Networks (...",Nomaan Rizvi; Sahil Shende,"2024 International Conference on Healthcare Innovations, Software and Engineering Technologies (HISET)",2024,18-19 Jan. 2024,10.1109/HISET61796.2024.00119,,,IEEE Conferences,IEEE,,,,409,413,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,465@ieee
10912319,Application of Artificial Intelligence in Soil Contamination Analysis: Green Sustainable Practices,,"Soil nutrients have a significant contribution in the health of soil and in productivity of crops. However, traditional methods of analysis of different parameters of soil such as electrical conductivity (EC), pH, organic carbon, moisture content, nitrogen, C/N ratio, phosphorus and potassium (NPK) and soil temperature are time consuming and exhaustive methods. However, with advancement in [::arti...",Shagufta Jabin; Sadiqa Abbas; Anupama Chadha; Jyoti Chawla,"2024 2nd International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT)",2024,28-29 Nov. 2024,10.1109/ICAICCIT64383.2024.10912319,,,IEEE Conferences,IEEE,,1,,337,341,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,466@ieee
10829054,Fashion Forward: Exploring the Influence of AI on Modern Fashion Trends,,"Fashion has always been a forward-thinking phenomenon that adopts new technology as they become available. Fashion includes design, manufacturing, and consumption, all of which rely on technology to increase product quality and availability in retailers. [::Artificial::] [::intelligence::] moves as fast as fashion. For almost a decade, [::artificial::] [::intelligence::] has been utilized to analy...",Pooja Singh; Shalini Jaiswal; Shalini Srivastava; M. L. Azad; Vernika Mishra; Anshika Nautiyal,2024 7th International Conference on Contemporary Computing and Informatics (IC3I),2024,18-20 Sept. 2024,10.1109/IC3I61595.2024.10829054,,,IEEE Conferences,IEEE,,7,,864,869,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,467@ieee
10956736,Systematic Literature Review and Bibliometric Analysis on Ethical Policies for Generative Artificial Intelligence (GAI) in Higher Education Institutions (HEIs),,"[::Generative::] [::Artificial::] [::Intelligence::] (GAI) has revolutionized higher education with features like instant feedback, resource and material creation, adaptive learning, interactivity, and more. However, GAI also brings with it a number of serious challenges that raise ethical and moral concerns regarding academic integrity. To carry out this transition process, it will be necessary t...",Artika Arista; Liyana Shuib; Maizatul Akmar Ismail,"2024 International Conference on Informatics, Multimedia, Cyber and Information System (ICIMCIS)",2024,20-21 Nov. 2024,10.1109/ICIMCIS63449.2024.10956736,,,IEEE Conferences,IEEE,,,,454,459,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,468@ieee
